dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1496707200,2017-06-06 00:00:00 +0000 UTC,5368361,,,,296.55,292.15,304.15,1011,,,77,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1496710800,2017-06-06 01:00:00 +0000 UTC,5368361,,,,296.05,291.15,302.15,1011,,,77,4,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1496714400,2017-06-06 02:00:00 +0000 UTC,5368361,,,,294.83,291.15,301.15,1011,,,77,4,250,,,,,,,,,1,800,Clear,sky is clear,01n
1496718000,2017-06-06 03:00:00 +0000 UTC,5368361,,,,293.66,290.15,299.15,1012,,,77,4,250,,,,,,,,,1,800,Clear,sky is clear,01n
1496721600,2017-06-06 04:00:00 +0000 UTC,5368361,,,,292.09,290.15,296.15,1012,,,77,1,0,,,,,,,,,75,721,Haze,haze,50n
1496725200,2017-06-06 05:00:00 +0000 UTC,5368361,,,,291.08,290.15,295.15,1012,,,82,3,260,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496728800,2017-06-06 06:00:00 +0000 UTC,5368361,,,,290.65,289.15,294.15,1013,,,93,2,140,,,,,,,,,20,721,Haze,haze,50n
1496728800,2017-06-06 06:00:00 +0000 UTC,5368361,,,,290.65,289.15,294.15,1013,,,93,2,140,,,,,,,,,20,701,Mist,mist,50n
1496732400,2017-06-06 07:00:00 +0000 UTC,5368361,,,,290.57,289.15,294.15,1013,,,82,1,230,,,,,,,,,90,701,Mist,mist,50n
1496732400,2017-06-06 07:00:00 +0000 UTC,5368361,,,,290.57,289.15,294.15,1013,,,82,1,230,,,,,,,,,90,721,Haze,haze,50n
1496736000,2017-06-06 08:00:00 +0000 UTC,5368361,,,,290.64,289.15,294.15,1012,,,72,0,141,,,,,,,,,90,721,Haze,haze,50n
1496736000,2017-06-06 08:00:00 +0000 UTC,5368361,,,,290.64,289.15,294.15,1012,,,72,0,141,,,,,,,,,90,701,Mist,mist,50n
1496739600,2017-06-06 09:00:00 +0000 UTC,5368361,,,,290.32,289.15,292.15,1012,,,82,2,220,,,,,,,,,90,701,Mist,mist,50n
1496739600,2017-06-06 09:00:00 +0000 UTC,5368361,,,,290.32,289.15,292.15,1012,,,82,2,220,,,,,,,,,90,721,Haze,haze,50n
1496743200,2017-06-06 10:00:00 +0000 UTC,5368361,,,,290.05,289.15,291.15,1012,,,88,0,141,,,,,,,,,90,721,Haze,haze,50n
1496743200,2017-06-06 10:00:00 +0000 UTC,5368361,,,,290.05,289.15,291.15,1012,,,88,0,141,,,,,,,,,90,701,Mist,mist,50n
1496746800,2017-06-06 11:00:00 +0000 UTC,5368361,,,,290.23,289.15,291.15,1012,,,88,3,250,,,,,,,,,90,721,Haze,haze,50n
1496746800,2017-06-06 11:00:00 +0000 UTC,5368361,,,,290.23,289.15,291.15,1012,,,88,3,250,,,,,,,,,90,701,Mist,mist,50n
1496750400,2017-06-06 12:00:00 +0000 UTC,5368361,,,,290.23,289.15,291.15,1013,,,88,2,220,,,,,,,,,90,721,Haze,haze,50n
1496750400,2017-06-06 12:00:00 +0000 UTC,5368361,,,,290.23,289.15,291.15,1013,,,88,2,220,,,,,,,,,90,701,Mist,mist,50n
1496754000,2017-06-06 13:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1013,,,88,0,56,,,,,,,,,90,721,Haze,haze,50n
1496754000,2017-06-06 13:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1013,,,88,0,56,,,,,,,,,90,701,Mist,mist,50n
1496757600,2017-06-06 14:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1013,,,88,2,190,,,,,,,,,90,721,Haze,haze,50d
1496757600,2017-06-06 14:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1013,,,88,2,190,,,,,,,,,90,701,Mist,mist,50d
1496761200,2017-06-06 15:00:00 +0000 UTC,5368361,,,,290.22,289.15,292.15,1013,,,82,1,130,,,,,,,,,90,721,Haze,haze,50d
1496761200,2017-06-06 15:00:00 +0000 UTC,5368361,,,,290.22,289.15,292.15,1013,,,82,1,130,,,,,,,,,90,701,Mist,mist,50d
1496761200,2017-06-06 15:00:00 +0000 UTC,5368361,,,,290.22,289.15,292.15,1013,,,82,1,130,,,,,,,,,90,741,Fog,fog,50d
1496764800,2017-06-06 16:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1014,,,88,1,154,,,,,,,,,90,721,Haze,haze,50d
1496764800,2017-06-06 16:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1014,,,88,1,154,,,,,,,,,90,741,Fog,fog,50d
1496764800,2017-06-06 16:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1014,,,88,1,154,,,,,,,,,90,701,Mist,mist,50d
1496764800,2017-06-06 16:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1014,,,88,1,154,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1496768400,2017-06-06 17:00:00 +0000 UTC,5368361,,,,290.68,289.15,292.15,1015,,,68,1,207,,,,,,,,,5,721,Haze,haze,50d
1496768400,2017-06-06 17:00:00 +0000 UTC,5368361,,,,290.68,289.15,292.15,1015,,,68,1,207,,,,,,,,,5,741,Fog,fog,50d
1496768400,2017-06-06 17:00:00 +0000 UTC,5368361,,,,290.68,289.15,292.15,1015,,,68,1,207,,,,,,,,,5,701,Mist,mist,50d
1496772000,2017-06-06 18:00:00 +0000 UTC,5368361,,,,291.21,290.15,293.15,1014,,,77,1,207,,,,,,,,,90,721,Haze,haze,50d
1496772000,2017-06-06 18:00:00 +0000 UTC,5368361,,,,291.21,290.15,293.15,1014,,,77,1,207,,,,,,,,,90,701,Mist,mist,50d
1496775600,2017-06-06 19:00:00 +0000 UTC,5368361,,,,292.65,290.15,301.15,1014,,,72,3,170,,,,,,,,,75,721,Haze,haze,50d
1496775600,2017-06-06 19:00:00 +0000 UTC,5368361,,,,292.65,290.15,301.15,1014,,,72,3,170,,,,,,,,,75,701,Mist,mist,50d
1496779200,2017-06-06 20:00:00 +0000 UTC,5368361,,,,293.73,290.15,302.15,1015,,,82,2,210,,,,,,,,,90,721,Haze,haze,50d
1496782800,2017-06-06 21:00:00 +0000 UTC,5368361,,,,294.55,291.15,302.15,1014,,,77,2,220,,,,,,,,,90,721,Haze,haze,50d
1496786400,2017-06-06 22:00:00 +0000 UTC,5368361,,,,295.63,292.15,304.15,1013,,,68,1,0,,,,,,,,,40,721,Haze,haze,50d
1496790000,2017-06-06 23:00:00 +0000 UTC,5368361,,,,295.47,292.15,304.15,1013,,,64,1,0,,,,,,,,,75,721,Haze,haze,50d
1496793600,2017-06-07 00:00:00 +0000 UTC,5368361,,,,294.98,291.15,303.15,1014,,,82,5,250,,,,,,,,,90,804,Clouds,overcast clouds,04d
1496797200,2017-06-07 01:00:00 +0000 UTC,5368361,,,,294.35,291.15,301.15,1013,,,82,4,250,,,,,,,,,90,721,Haze,haze,50n
1496800800,2017-06-07 02:00:00 +0000 UTC,5368361,,,,293.3,290.15,300.15,1013,,,88,2,250,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496804400,2017-06-07 03:00:00 +0000 UTC,5368361,,,,292.29,290.15,298.15,1013,,,82,3,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496808000,2017-06-07 04:00:00 +0000 UTC,5368361,,,,291.09,289.15,296.15,1013,,,87,2,180,,,,,,,,,75,721,Haze,haze,50n
1496808000,2017-06-07 04:00:00 +0000 UTC,5368361,,,,291.09,289.15,296.15,1013,,,87,2,180,,,,,,,,,75,701,Mist,mist,50n
1496811600,2017-06-07 05:00:00 +0000 UTC,5368361,,,,290.69,289.15,295.15,1013,,,77,2,0,,,,,,,,,90,701,Mist,mist,50n
1496811600,2017-06-07 05:00:00 +0000 UTC,5368361,,,,290.69,289.15,295.15,1013,,,77,2,0,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496815200,2017-06-07 06:00:00 +0000 UTC,5368361,,,,290.74,289.15,295.15,1014,,,88,2,230,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496815200,2017-06-07 06:00:00 +0000 UTC,5368361,,,,290.74,289.15,295.15,1014,,,88,2,230,,,,,,,,,90,701,Mist,mist,50n
1496818800,2017-06-07 07:00:00 +0000 UTC,5368361,,,,290.82,289.15,295.15,1014,,,100,1,240,,,,,,,,,90,701,Mist,mist,50n
1496818800,2017-06-07 07:00:00 +0000 UTC,5368361,,,,290.82,289.15,295.15,1014,,,100,1,240,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496822400,2017-06-07 08:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1014,,,82,3,160,,,,,,,,,90,701,Mist,mist,50n
1496822400,2017-06-07 08:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1014,,,82,3,160,,,,,,,,,90,721,Haze,haze,50n
1496826000,2017-06-07 09:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1014,,,82,0,64,,,,,,,,,90,721,Haze,haze,50n
1496826000,2017-06-07 09:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1014,,,82,0,64,,,,,,,,,90,701,Mist,mist,50n
1496829600,2017-06-07 10:00:00 +0000 UTC,5368361,,,,290.32,289.15,292.15,1014,,,93,1,200,,,,,,,,,90,701,Mist,mist,50n
1496829600,2017-06-07 10:00:00 +0000 UTC,5368361,,,,290.32,289.15,292.15,1014,,,93,1,200,,,,,,,,,90,721,Haze,haze,50n
1496833200,2017-06-07 11:00:00 +0000 UTC,5368361,,,,290.39,289.15,292.15,1014,,,93,3,140,,,,,,,,,90,701,Mist,mist,50n
1496833200,2017-06-07 11:00:00 +0000 UTC,5368361,,,,290.39,289.15,292.15,1014,,,93,3,140,,,,,,,,,90,721,Haze,haze,50n
1496836800,2017-06-07 12:00:00 +0000 UTC,5368361,,,,290,289.15,291.15,1013,,,88,0,69,,,,,,,,,90,701,Mist,mist,50n
1496836800,2017-06-07 12:00:00 +0000 UTC,5368361,,,,290,289.15,291.15,1013,,,88,0,69,,,,,,,,,90,721,Haze,haze,50n
1496840400,2017-06-07 13:00:00 +0000 UTC,5368361,,,,289.83,289.15,291.15,1013,,,87,0,69,,,,,,,,,90,701,Mist,mist,50n
1496840400,2017-06-07 13:00:00 +0000 UTC,5368361,,,,289.83,289.15,291.15,1013,,,87,0,69,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496840400,2017-06-07 13:00:00 +0000 UTC,5368361,,,,289.83,289.15,291.15,1013,,,87,0,69,,,,,,,,,90,721,Haze,haze,50n
1496844000,2017-06-07 14:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1013,,,88,1,142,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1496844000,2017-06-07 14:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1013,,,88,1,142,,,,,,,,,90,701,Mist,mist,50d
1496844000,2017-06-07 14:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1013,,,88,1,142,,,,,,,,,90,721,Haze,haze,50d
1496847600,2017-06-07 15:00:00 +0000 UTC,5368361,,,,289.76,289.15,291.15,1014,,,82,1,142,,,,,,,,,90,701,Mist,mist,50d
1496847600,2017-06-07 15:00:00 +0000 UTC,5368361,,,,289.76,289.15,291.15,1014,,,82,1,142,,,,,,,,,90,721,Haze,haze,50d
1496851200,2017-06-07 16:00:00 +0000 UTC,5368361,,,,290.35,289.15,294.15,1014,,,93,2,230,,,,,,,,,90,721,Haze,haze,50d
1496851200,2017-06-07 16:00:00 +0000 UTC,5368361,,,,290.35,289.15,294.15,1014,,,93,2,230,,,,,,,,,90,701,Mist,mist,50d
1496854800,2017-06-07 17:00:00 +0000 UTC,5368361,,,,290.9,290.15,296.15,1015,,,88,1,185,,,,,,,,,90,721,Haze,haze,50d
1496854800,2017-06-07 17:00:00 +0000 UTC,5368361,,,,290.9,290.15,296.15,1015,,,88,1,185,,,,,,,,,90,701,Mist,mist,50d
1496858400,2017-06-07 18:00:00 +0000 UTC,5368361,,,,291.46,290.15,296.15,1015,,,77,1,185,,,,,,,,,90,721,Haze,haze,50d
1496858400,2017-06-07 18:00:00 +0000 UTC,5368361,,,,291.46,290.15,296.15,1015,,,77,1,185,,,,,,,,,90,701,Mist,mist,50d
1496862000,2017-06-07 19:00:00 +0000 UTC,5368361,,,,292.02,290.15,298.15,1015,,,77,2,280,,,,,,,,,90,721,Haze,haze,50d
1496862000,2017-06-07 19:00:00 +0000 UTC,5368361,,,,292.02,290.15,298.15,1015,,,77,2,280,,,,,,,,,90,701,Mist,mist,50d
1496865600,2017-06-07 20:00:00 +0000 UTC,5368361,,,,293.29,291.15,299.15,1015,,,77,2,280,,,,,,,,,90,721,Haze,haze,50d
1496869200,2017-06-07 21:00:00 +0000 UTC,5368361,,,,294.16,291.15,300.15,1015,,,72,3,260,,,,,,,,,90,721,Haze,haze,50d
1496872800,2017-06-07 22:00:00 +0000 UTC,5368361,,,,295.09,291.15,300.15,1014,,,64,1,196,,,,,,,,,40,721,Haze,haze,50d
1496876400,2017-06-07 23:00:00 +0000 UTC,5368361,,,,295.6,292.15,300.15,1014,,,72,4,190,,,,,,,,,90,721,Haze,haze,50d
1496880000,2017-06-08 00:00:00 +0000 UTC,5368361,,,,295.79,292.15,300.15,1014,,,77,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1496883600,2017-06-08 01:00:00 +0000 UTC,5368361,,,,294.92,291.15,299.15,1014,,,68,2,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1496887200,2017-06-08 02:00:00 +0000 UTC,5368361,,,,293.73,290.15,297.15,1014,,,82,4,250,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496890800,2017-06-08 03:00:00 +0000 UTC,5368361,,,,292.47,290.15,295.15,1014,,,77,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496894400,2017-06-08 04:00:00 +0000 UTC,5368361,,,,291.02,289.15,295.15,1014,,,82,4,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1496898000,2017-06-08 05:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1015,,,88,2,200,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496901600,2017-06-08 06:00:00 +0000 UTC,5368361,,,,290.32,289.15,291.15,1015,,,93,2,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1496905200,2017-06-08 07:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1016,,,100,4,250,,,,,,,,,90,701,Mist,mist,50n
1496905200,2017-06-08 07:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1016,,,100,4,250,,,,,,,,,90,500,Rain,light rain,10n
1496905200,2017-06-08 07:00:00 +0000 UTC,5368361,,,,290.24,289.15,291.15,1016,,,100,4,250,,,,,,,,,90,721,Haze,haze,50n
1496908800,2017-06-08 08:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1016,,,100,1,240,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496908800,2017-06-08 08:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1016,,,100,1,240,,,,,,,,,90,701,Mist,mist,50n
1496908800,2017-06-08 08:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1016,,,100,1,240,,,,,,,,,90,500,Rain,light rain,10n
1496908800,2017-06-08 08:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1016,,,100,1,240,,,,,,,,,90,721,Haze,haze,50n
1496912400,2017-06-08 09:00:00 +0000 UTC,5368361,,,,289.82,289.15,290.15,1016,,,93,0,321,,,,,,,,,90,701,Mist,mist,50n
1496912400,2017-06-08 09:00:00 +0000 UTC,5368361,,,,289.82,289.15,290.15,1016,,,93,0,321,,,,,,,,,90,721,Haze,haze,50n
1496916000,2017-06-08 10:00:00 +0000 UTC,5368361,,,,289.65,289.15,290.15,1016,,,100,2,260,,,,,,,,,90,701,Mist,mist,50n
1496916000,2017-06-08 10:00:00 +0000 UTC,5368361,,,,289.65,289.15,290.15,1016,,,100,2,260,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496916000,2017-06-08 10:00:00 +0000 UTC,5368361,,,,289.65,289.15,290.15,1016,,,100,2,260,,,,,,,,,90,721,Haze,haze,50n
1496919600,2017-06-08 11:00:00 +0000 UTC,5368361,,,,289.56,288.15,290.15,1015,,,88,1,270,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496919600,2017-06-08 11:00:00 +0000 UTC,5368361,,,,289.56,288.15,290.15,1015,,,88,1,270,,,,,,,,,90,701,Mist,mist,50n
1496919600,2017-06-08 11:00:00 +0000 UTC,5368361,,,,289.56,288.15,290.15,1015,,,88,1,270,,,,,,,,,90,500,Rain,light rain,10n
1496923200,2017-06-08 12:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1015,,,88,1,280,,,,,,,,,90,500,Rain,light rain,10n
1496923200,2017-06-08 12:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1015,,,88,1,280,,,,,,,,,90,701,Mist,mist,50n
1496923200,2017-06-08 12:00:00 +0000 UTC,5368361,,,,289.82,289.15,291.15,1015,,,88,1,280,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496926800,2017-06-08 13:00:00 +0000 UTC,5368361,,,,289.99,289.15,291.15,1016,,,100,2,260,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1496926800,2017-06-08 13:00:00 +0000 UTC,5368361,,,,289.99,289.15,291.15,1016,,,100,2,260,,,,,,,,,90,701,Mist,mist,50n
1496926800,2017-06-08 13:00:00 +0000 UTC,5368361,,,,289.99,289.15,291.15,1016,,,100,2,260,,,,,,,,,90,721,Haze,haze,50n
1496930400,2017-06-08 14:00:00 +0000 UTC,5368361,,,,289.9,289.15,291.15,1016,,,93,1,256,,,,,,,,,90,701,Mist,mist,50d
1496930400,2017-06-08 14:00:00 +0000 UTC,5368361,,,,289.9,289.15,291.15,1016,,,93,1,256,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1496930400,2017-06-08 14:00:00 +0000 UTC,5368361,,,,289.9,289.15,291.15,1016,,,93,1,256,,,,,,,,,90,721,Haze,haze,50d
1496934000,2017-06-08 15:00:00 +0000 UTC,5368361,,,,289.94,289.15,291.15,1016,,,82,1,180,,,,,,,,,90,701,Mist,mist,50d
1496934000,2017-06-08 15:00:00 +0000 UTC,5368361,,,,289.94,289.15,291.15,1016,,,82,1,180,,,,,,,,,90,301,Drizzle,drizzle,09d
1496934000,2017-06-08 15:00:00 +0000 UTC,5368361,,,,289.94,289.15,291.15,1016,,,82,1,180,,,,,,,,,90,721,Haze,haze,50d
1496937600,2017-06-08 16:00:00 +0000 UTC,5368361,,,,290.27,288.15,291.15,1016,,,82,1,256,,,,,,,,,36,701,Mist,mist,50d
1496937600,2017-06-08 16:00:00 +0000 UTC,5368361,,,,290.27,288.15,291.15,1016,,,82,1,256,,,,,,,,,36,721,Haze,haze,50d
1496941200,2017-06-08 17:00:00 +0000 UTC,5368361,,,,290.78,289.15,292.15,1016,,,82,3,250,,,,,,,,,90,721,Haze,haze,50d
1496941200,2017-06-08 17:00:00 +0000 UTC,5368361,,,,290.78,289.15,292.15,1016,,,82,3,250,,,,,,,,,90,701,Mist,mist,50d
1496944800,2017-06-08 18:00:00 +0000 UTC,5368361,,,,291.34,289.15,294.15,1016,,,64,3,180,,,,,,,,,90,721,Haze,haze,50d
1496944800,2017-06-08 18:00:00 +0000 UTC,5368361,,,,291.34,289.15,294.15,1016,,,64,3,180,,,,,,,,,90,701,Mist,mist,50d
1496948400,2017-06-08 19:00:00 +0000 UTC,5368361,,,,292.09,289.15,296.15,1017,,,88,3,240,,,,,,,,,90,721,Haze,haze,50d
1496952000,2017-06-08 20:00:00 +0000 UTC,5368361,,,,293.03,290.15,297.15,1018,,,77,4,260,,,,,,,,,90,721,Haze,haze,50d
1496955600,2017-06-08 21:00:00 +0000 UTC,5368361,,,,293.7,290.15,297.15,1017,,,88,3,220,,,,,,,,,90,721,Haze,haze,50d
1496959200,2017-06-08 22:00:00 +0000 UTC,5368361,,,,294.67,291.15,299.15,1016,,,72,4,260,,,,,,,,,90,804,Clouds,overcast clouds,04d
1496962800,2017-06-08 23:00:00 +0000 UTC,5368361,,,,295.55,291.15,301.15,1015,,,68,8,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1496966400,2017-06-09 00:00:00 +0000 UTC,5368361,,,,295.48,291.15,301.15,1015,,,64,3,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1496970000,2017-06-09 01:00:00 +0000 UTC,5368361,,,,295.23,290.15,301.15,1015,,,68,6,270,,,,,,,,,1,800,Clear,sky is clear,01d
1496973600,2017-06-09 02:00:00 +0000 UTC,5368361,,,,293.96,291.15,297.15,1014,,,72,5,260,,,,,,,,,1,800,Clear,sky is clear,01n
1496977200,2017-06-09 03:00:00 +0000 UTC,5368361,,,,293,291.15,295.15,1015,,,60,2,200,,,,,,,,,5,800,Clear,sky is clear,02n
1496980800,2017-06-09 04:00:00 +0000 UTC,5368361,,,,291.49,289.15,293.15,1014,,,63,4,250,,,,,,,,,1,800,Clear,sky is clear,01n
1496984400,2017-06-09 05:00:00 +0000 UTC,5368361,,,,290.49,289.15,291.15,1015,,,67,5,260,,,,,,,,,1,800,Clear,sky is clear,01n
1496988000,2017-06-09 06:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1015,,,87,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1496991600,2017-06-09 07:00:00 +0000 UTC,5368361,,,,289.65,288.15,291.15,1014,,,87,0,163,,,,,,,,,20,801,Clouds,few clouds,02n
1496995200,2017-06-09 08:00:00 +0000 UTC,5368361,,,,289.16,287.15,290.15,1014,,,93,0,89,,,,,,,,,40,802,Clouds,scattered clouds,03n
1496998800,2017-06-09 09:00:00 +0000 UTC,5368361,,,,288.96,287.15,290.15,1014,,,77,0,89,,,,,,,,,75,803,Clouds,broken clouds,04n
1497002400,2017-06-09 10:00:00 +0000 UTC,5368361,,,,288.41,287.15,289.15,1014,,,87,0,89,,,,,,,,,40,802,Clouds,scattered clouds,03n
1497006000,2017-06-09 11:00:00 +0000 UTC,5368361,,,,287.96,286.15,289.15,1014,,,87,1,100,,,,,,,,,75,803,Clouds,broken clouds,04n
1497009600,2017-06-09 12:00:00 +0000 UTC,5368361,,,,287.51,285.15,289.15,1014,,,82,0,84,,,,,,,,,40,802,Clouds,scattered clouds,03n
1497013200,2017-06-09 13:00:00 +0000 UTC,5368361,,,,288.06,287.15,290.15,1014,,,87,1,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1497016800,2017-06-09 14:00:00 +0000 UTC,5368361,,,,288.24,287.15,290.15,1014,,,87,0,67,,,,,,,,,1,721,Haze,haze,50d
1497020400,2017-06-09 15:00:00 +0000 UTC,5368361,,,,288.45,286.15,290.15,1014,,,82,2,100,,,,,,,,,20,721,Haze,haze,50d
1497020400,2017-06-09 15:00:00 +0000 UTC,5368361,,,,288.45,286.15,290.15,1014,,,82,2,100,,,,,,,,,20,741,Fog,fog,50d
1497024000,2017-06-09 16:00:00 +0000 UTC,5368361,,,,290.43,288.15,293.15,1015,,,77,0,67,,,,,,,,,40,721,Haze,haze,50d
1497027600,2017-06-09 17:00:00 +0000 UTC,5368361,,,,291.61,290.15,293.15,1015,,,68,3,100,,,,,,,,,20,721,Haze,haze,50d
1497031200,2017-06-09 18:00:00 +0000 UTC,5368361,,,,293.36,292.15,295.15,1015,,,63,2,0,,,,,,,,,40,721,Haze,haze,50d
1497034800,2017-06-09 19:00:00 +0000 UTC,5368361,,,,294.84,294.15,297.15,1015,,,56,1,0,,,,,,,,,1,721,Haze,haze,50d
1497038400,2017-06-09 20:00:00 +0000 UTC,5368361,,,,295.62,293.15,299.15,1015,,,60,5,250,,,,,,,,,1,721,Haze,haze,50d
1497042000,2017-06-09 21:00:00 +0000 UTC,5368361,,,,296.22,294.15,300.15,1015,,,56,5,240,,,,,,,,,1,800,Clear,sky is clear,01d
1497045600,2017-06-09 22:00:00 +0000 UTC,5368361,,,,296.98,294.15,301.15,1014,,,60,5,240,,,,,,,,,1,800,Clear,sky is clear,01d
1497049200,2017-06-09 23:00:00 +0000 UTC,5368361,,,,297.29,294.15,301.15,1014,,,60,5,260,,,,,,,,,1,800,Clear,sky is clear,01d
1497052800,2017-06-10 00:00:00 +0000 UTC,5368361,,,,297.04,294.15,301.15,1016,,,56,3,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1497056400,2017-06-10 01:00:00 +0000 UTC,5368361,,,,296.47,292.15,300.15,1012,,,82,5,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1497060000,2017-06-10 02:00:00 +0000 UTC,5368361,,,,295.24,291.15,299.15,1012,,,77,5,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1497063600,2017-06-10 03:00:00 +0000 UTC,5368361,,,,293.44,291.15,296.15,1012,,,82,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03n
1497067200,2017-06-10 04:00:00 +0000 UTC,5368361,,,,292.4,290.15,294.15,1012,,,82,5,250,,,,,,,,,1,800,Clear,sky is clear,01n
1497070800,2017-06-10 05:00:00 +0000 UTC,5368361,,,,290.92,290.15,292.15,1013,,,93,2,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1497074400,2017-06-10 06:00:00 +0000 UTC,5368361,,,,290.98,290.15,292.15,1013,,,82,1,260,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497078000,2017-06-10 07:00:00 +0000 UTC,5368361,,,,290.65,289.15,291.15,1013,,,93,4,250,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497081600,2017-06-10 08:00:00 +0000 UTC,5368361,,,,290.49,289.15,291.15,1013,,,82,0,118,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497085200,2017-06-10 09:00:00 +0000 UTC,5368361,,,,290.48,289.15,291.15,1013,,,88,1,270,,,,,,,,,40,802,Clouds,scattered clouds,03n
1497088800,2017-06-10 10:00:00 +0000 UTC,5368361,,,,290.07,289.15,291.15,1012,,,87,0,118,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497092400,2017-06-10 11:00:00 +0000 UTC,5368361,,,,290.15,289.15,291.15,1012,,,82,2,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1497096000,2017-06-10 12:00:00 +0000 UTC,5368361,,,,289.98,289.15,291.15,1011,,,82,2,140,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497099600,2017-06-10 13:00:00 +0000 UTC,5368361,,,,289.64,287.15,290.15,1011,,,82,1,135,,,,,,,,,90,804,Clouds,overcast clouds,04n
1497103200,2017-06-10 14:00:00 +0000 UTC,5368361,,,,289.73,288.15,290.15,1012,,,77,1,162,,,,,,,,,75,803,Clouds,broken clouds,04d
1497106800,2017-06-10 15:00:00 +0000 UTC,5368361,,,,290.22,289.15,291.15,1012,,,82,1,300,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1497110400,2017-06-10 16:00:00 +0000 UTC,5368361,,,,290.48,288.15,293.15,1013,,,64,3,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1497114000,2017-06-10 17:00:00 +0000 UTC,5368361,,,,291.02,289.15,294.15,1013,,,88,3,180,,,,,,,,,90,500,Rain,light rain,10d
1497114000,2017-06-10 17:00:00 +0000 UTC,5368361,,,,291.02,289.15,294.15,1013,,,88,3,180,,,,,,,,,90,701,Mist,mist,50d
